NOMBRE,LATITUD,LONGITUD
CENTRO MEDICO PRIVADO DE REHABILITACION,-31.439678,-64.19705999999996
CRESCERE CENTRO PRIVADO DE REHABILITACION,-31.439575,-64.205374
CENTRO MEDICO ALBARDON,-31.439261,-68.52105799999998
FUNDACION ÑEMBO E - SER Y APRENDER,-31.4392303,-64.23702379999997
EMERGENCIAS BEM,-31.4391611,-60.92737790000001
CONSULTORIOS MEDICOS LEONARDO,-31.4390868,-68.52001710000002
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO MEC,-31.438737,-64.24927350000002
LABORATORIO ANALISIS CLINICOS DRA. MORERO,-31.438507,-61.26172710000003
SERVICIO DE ATENCION DOMICILIARIA REBORN SRL,-31.4383623,-64.19721820000001
CENTRO DE CIRUGIA ESTETICA PRIVADO DR. MOTTURA,-31.438326,-64.19647099999997
C.P.A.  CONSULTORIO ODONTOLOGICO MALDONADO,-31.4382537,-68.5242928
LABORATORIO DE ANALISIS CLINICOS MIRETTI,-31.4379663,-64.1279474
C.E.P.E.R  SAN FRANCISCO S.R.L UNIDAD RENAL ARROYITO,-31.437945,-62.08355990000001
CENTRO OFTALMOLOGICO PRIVADO LAS VARILLAS,-31.43766,-62.072664799999984
LABORATORIO DE ANALISIS CLINICOS RUIZ GIORDANO,-31.43756,-68.52139599999998
LABORATORIO DE ANALISIS CLINICOS CARMONA,-31.437528,-64.24108559999999
CENTRO DE REHABILITACION PEDIATRICA E INTEGRACION ESCOLAR INSERIR,-31.437507,-64.12800600000003
CENTRO MEDICO EMPALME,-31.437478,-64.12810569999999
UNIDAD SANATORIAL APROSS - HOSPITAL RAUL ANGEL FERREYRA,-31.4372961,-64.17600930000003
LABORATORIO QBLAB,-31.4372343,-64.2383451
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO GENS,-31.437217,-64.22704499999998
SERVICIO DE TRASLADO ESPECIAL PARA DISCAPACITADOS PAOLA PACHECO,-31.4369208,-64.22293760000002
CLINICA DR. VALENTINI,-31.43687347717463,-61.25885099172592
CENTRO DE DIA MI LUGAR,-31.4365724,-64.1493208
GOSPA - CENTRO PRIVADO DE REHABILITACION NEUROLOGICA INFANTIL,-31.43627,-64.178271
HOLEPAM CARPE DIEM,-31.4359853,-60.92808759999999
RESIDENCIA GERIATRICA PRIVADA EL SOL,-31.435978,-64.16392200000001
"CENTRO DE GINECOLOGIA, OBSTETRICIA Y ESPECIALIDADES",-31.43543514274703,-60.92812120914459
GERIATRICO PRIVADO EL HOGAR DE BENJA,-31.435285,-64.16555
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO PUNTO CARDINAL,-31.4352748,-64.13105080000003
ACEM ASOCIACION CIVIL ESCLEROSIS MULTIPLE CORDOBA,-31.434999,-64.168811
CENTRO DE JUBILADOS Y PENSIONADOS VILLA ADELA,-31.434964,-64.24700200000001
LABORATORIO DE ANALISIS CLINICOS DRA KOHON,-31.434791,-64.1611078
SERVICIO CARDIOVASCULAR PRIVADO,-31.434526,-62.087288
INSTITUTO PRIVADO DE DIAGNOSTICO Y TRATAMIENTO SAN FRANCISCO SRL,-31.434468,-62.087264000000005
HOLEPAM RINCON DE LUZ,-31.4342289,-60.92743630000001
CENTRO PRIVADO DE REHABILITACION INTEGRAL INSERIR,-31.434161,-64.13073199999997
RESIDENCIA GERIATRICA PRIVADA DE LA GUARNICION AEREA CORDOBA - IOSFA - FUERZA AEREA,-31.434155841870925,-64.26723003387451
CENTRO DE SALUD DEL CENTRO DE JUBILADOS SOLIDARIDAD,-31.4338853,-64.23633319999999
CENTRO DE LA VISION,-31.4337094,-62.09649230000002
CENTRO DE DIA APADIM,-31.433687,-62.086651700000004
CENTRO PRIVADO DE ASISTENCIA RENAL S.R.L.UNIDAD SAN FRANCISCO,-31.4336123,-62.08101260000001
CENTRO DE DIA Y ESTIMULACION TEMPRANA SAN FRANCISCO,-31.433577,-62.0866269
CLINICA REGIONAL DEL ESTE S.R.L,-31.4334582,-62.0813172
SANAR - DERIVACIONES MEDICAS,-31.4334362,-62.08145049999996
INSTITUTO NACIONAL DE MEDICINA AERONAUTICA Y ESPACIAL - INMAE CORDOBA,-31.4334344,-64.2631803
CENTRO MEDICO WILLIAM OSLER S.R.L,-31.433406,-64.189101
CENTRO DE SALUD DEL CENTRO DE JUBILADOS Y PENSIONADOS LA CASITA DE MIS VIEJOS,-31.43337,-64.20391840000002
CLINICA PRIVADA DE SIQUIATRIA S.A.,-31.4331185,-62.083995800000025
LABORATORIO DE ANALISIS CLINICOS BONGIOVANNI,-31.4331163,-62.06968029999999
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO H.O.C. SALUD,-31.433057322713815,-64.15620803833008
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO ADRIANA ALSINA,-31.4330417,-64.2171419
CENTRO PRIVADO DE SALUD MENTAL INTEGRITAS,-31.432749,-64.19111499999997
GERIATRICO PRIVADO SAN LINO,-31.432712,-62.078768999999966
CENTRO DE INTEGRACION CREANDO S.H,-31.432572,-64.22777500000001
RESIDENCIA GERIATRICA PRIVADA NILAYA,-31.4323968,-64.1582565
CENTRO PRIVADO DE ENFERMEDADES RENALES CEPER SAN FRANCISCO S.R.L,-31.4323173,-62.08356620000001
CENTRO DE DIA PADRE JOSE GABRIEL DEL ROSARIO BROCHERO,-31.4320508,-64.21781369999997
SERVCIO DE TRSALADO DE PACIENTES CRONICOS Y/O PERSONAS CON CAPACIDADES DIFERENTES CBN,-31.4320428,-64.2075059
CENTRO PRIVADO DE ODONTOLOGIA DR. BASS PLUER,-31.432019,-64.19379600000002
FUNDACION CREO PARA EL PROGRESO CONTINUO DE LA ODONTOLOGIA (SIN FINES DE LUCRO),-31.432018,-64.19379700000002
"CENTRO PRIVADO DE REHABILITACION INTEGRAL, ESTIMULACION TEMPRANA E INTEGRACION ESCOLAR ANIMARSE",-31.432012,-64.192023
CENTRO DE CIRUGIA PLASTICA FRONTERA VACA,-31.4318392,-64.19128160000002
CENTRO EDUCATIVO TERAPEUTICO SENTIDOS,-31.4318168,-62.080118700000014
C.E.P.E.R - SAN FRANCISCO S.R.L - UNIDAD RENAL LAS VARILLAS,-31.4318121,-62.083157400000005
INENI CENTRO DE ESTIMULACION TEMPRANA CON INTEGRACION ESCOLAR,-31.431676,-64.18813
CENTRO MEDICO PRIVADO DE ATENCION PRIMARIA,-31.4315907,-62.08158479999997
CENTRO MODELO DE CIRUGIA ESTETICA INTERPLASTICA CORDOBA,-31.4315685,-64.1936081
CENTRO MEDICO GALLIA,-31.431456,-64.18902500000002
CENTRO DE SALUD DEL CENTRO DE JUBILADOS Y PENSIONADOS ROSEDAL,-31.4314,-64.22582499999999
CENTRO DE DIA PRIVADO CANDILEJAS,-31.431306,-64.189348
CENTRO MEDICO DE TRATAMIENTO DE LA OBESIDAD Y METABOLISMO,-31.431253,-64.16077000000001
SERVICIO DE TRASLADO Y ATENCION DOMICILIARIA ADIP,-31.4312433,-64.51428479999998
CLINICA DE ESPECIALIDADES ENRIQUE J. CARRA H. S.R.L,-31.4312009,-62.083174499999984
CENTRO MEDICO DE LA CLINICA PRIVADA VELEZ SARSFIELD,-31.4311263,-64.22493650000001
CENTRO PRIVADO DE CIRUGIA ESTETICA,-31.431118,-64.19011899999998
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO TRANSITAR CORDOBA,-31.430969,-64.14447799999999
CENTRO DE IMAGENES FERNANDEZ OULTON,-31.4308993,-62.08568960000002
CENTRO DE REHABILITACION AUDITIVA OTICO,-31.4307987,-64.18919260000001
RESIDENCIA GERIATRICA PRIVADA NUEVO MILENIO,-31.4307802,-64.18628230000002
CENTRO MEDICO INMUNO ONCOLOGIA DR. ERNESTO J. V. CRESCENTI S.A,-31.430579,-64.18930499999999
CENTRO QUIRURGICO AMBULATORIO DE OFTALMOLOGIA,-31.4304752,-64.14153290000002
CENTRO MEDICO Y ESTETICO PRIVADO GENO,-31.430306,-64.18813499999999
SERVICIOS SOCIALES PRIVADOS CRUZ VERDE S.R.L. - VACUNATORIO,-31.430245,-62.08981399999999
CECIEP - CENTRO DE CIRUGIA ESTETICA PRIVADO,-31.430115,-64.18997200000001
CENTRO MEDICO SAN RICARDO PAMPURI,-31.430097,-64.50267300000002
EYE LASER CENTER S.R.L,-31.430051,-64.18777499999999
RESIDENCIA GERIATRICA PRIVADA ALTOS DE SANTA MARIA,-31.429916,-64.23042199999998
RESIDENCIA GERIATRICA PRIVADA SAGRADO CORAZON DE JESUS,-31.4299137,-64.15632979999998
DOMINIS - CENTRO PRIVADO DE DIAGNOSTICO POR IMAGENES,-31.4297921,-64.18444269999998
CENTRO INTEGRAL DE GINECOLOGIA OBSTETRICIA Y REPRODUCCION CIGOR,-31.4297664,-64.18512529999998
CENTRO MEDICO PRIVADO O.S.E.C.A.C.,-31.4296303,-62.07905240000002
RESIDENCIA GERIATRICA PRIVADA NONO ESTEBAN,-31.429622,-64.22774099999998
SERVICIO PRIVADO INTEGRAL DE NEFROLOGIA,-31.4293353,-62.08073820000004
CENTRO EDUCATIVO TERAPEUTICO YO SOY,-31.429288,-64.21913699999999
SANATORIO ARGENTINO,-31.4292753,-62.08072470000002
CONSULTORIOS EXTERNOS DEL SANATORIO ARGENTINO S.R.L.,-31.4292753,-62.08072470000002
CENTRO FLEBOLOGICO CORDOBA PRIVADO,-31.4292372,-64.1857991
CENTRO PRIVADO DE ENFERMEDADES CIRCULATORIAS Y OZONOTERAPIA - CECYO,-31.42922,-64.18658900000003
SOLES CENTRO EDUCATIVO TERAPEUTICO CON INTEGRACION ESCOLAR,-31.429201,-64.22988599999996
LABORATORIO DE ANALISIS CLINICOS DRA MARIA BELEN SANCHEZ,-31.4290833,-68.51088888888889
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO CARPE DIEM,-31.42859859999999,-64.12059750000003
LABORATORIO DE ANALISIS CLINICOS OJEDA,-31.4285936,-64.1911224
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO  L Y P GONZALEZ,-31.42831679999999,-64.2407129
CENTRO MEDICO CLINICA DE OJOS CORDOBA PRIVADA S.R.L,-31.428154,-64.18761699999999
RESIDENCIA GERIATRICA PRIVADA SANTA CRUZ,-31.427828,-64.209248
SANATORIO Y CLINICA SAN JUSTO PRIVADO S.R.L,-31.427767,-62.09573899999998
INTERDOM ARGENTINA DE GME MEDICINA EMPRESARIA ESTABLECIMIENTO PRIVADO,-31.427759000000002,-64.187589
RESIDENCIA GERIATRICA PRIVADA EL MANANTIAL,-31.4276395,-64.5030941
CONSULTORIO ODONTOLOGICO,-31.4276082,-64.1857541
LAT AY CENTRO PRIVADO DE APOYO A LA INTEGRACION ESCOLAR,-31.4275486,-64.49363319999998
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO PADRE PIO,-31.4274648,-64.21322709999998
CENTRO ESPECIALIZADO DE ANATOMIA PATOLOGICA Y CITOLOGIA EXFOLIATIVA,-31.4273986,-64.18628380000001
SERVICIO DE TRASLADO DE PACIENTES NAJO TRATAMIENTO CRONICO MYM,-31.4273525,-64.11898810000002
CENTRO LATAY S.R.L.,-31.427344,-64.494123
CENTRO MEDICO PRIVADO ESTRADA,-31.4272318,-64.49341049999998
CENTRO MEDICO PRIVADO DERMAMEDIC,-31.427225,-64.18416209999998
RESIDENCIA GERIATRICA PRIVADA NUEVO SOL Y RIO,-31.4271999,-64.1485747
SANT ANGELO CENTRO MEDICO PRIVADO,-31.42707,-64.18311699999998
CENTRO PRIVADO DE ENDOCRINOLOGIA OSTEOLOGIA Y METABOLISMO,-31.427065,-64.18730299999999
CENTRO OFTALMOLOGICO PRIVADO I,-31.4269371,-64.18764440000001
CIR - CENTRO INTEGRAL DE REHABILITACION,-31.4268891,-64.18790509999997
CENTRO DE DIA EMANUEL - CENTRO DE ESTIMULACION E INTEGRACION ESCOLAR ARCA DE NOE,-31.426862,-64.12974300000002
CENTRO DE INVESTIGACION Y REHABILITACION - PROTECCION AL MOGOLICO - IRAM,-31.426844,-64.16974500000003
CENTRO MEDICO PRIVADO ASOCIACION MUTUAL DE CHOFERES DE TAXI DE VILLA CARLOS PAZ Y VALLE DE PUNILLA,-31.426698,-64.500157
RESIDENCIA GERIATRICA PRIVADA SAN NICOLAS,-31.4266943,-64.5044814
CENTRO MEDICO PRIVADO GEA II,-31.426584,-64.16988500000002
CASA DE LA BONDAD,-31.426559,-64.19739199999998
"CENTRO DE DIA FUNDACION DE INVESTIGACION, REHABILITACION Y PROTECCION AL DISCAPACITADO MENTAL IRAM",-31.4265312,-64.16980819999998
LABORATORIO DE ANALISIS CLINICOS BENEDETTI,-31.426504,-64.1483755
CENTRO MEDICO DE CLINICA PRIVADA DEL SOL,-31.426478,-64.18503599999997
CENTRO PRIVADO EDUCATIVO TERAPEUTICO CON INTEGRACION ESCOLAR WIÑAY,-31.4263172,-64.13974759999996
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO PENIEL,-31.4263049,-64.24625420000001
ASOCIACION DE MEDICOS PATOLOGOS Y CITOPATOLOGOS,-31.4262833,-64.19136989999998
IMMAC INSTITUTO MEDICO DE MEDIANA Y ALTA COMPLEJIDAD PRIVADO,-31.426187,-64.18172500000003
INSTITUTO PRIVADO DE RADIOTERAPIA SA,-31.4261308,-64.18190400000003
CENTRO DE CIRUGIA PLASTICA DR. SANTIAGO,-31.426079,-64.18206499999997
POLICONSULTORIOS AUXILIADORA DE LA SALUD,-31.4259722,-68.54458333333334
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO G.R.G,-31.4259564,-64.22070910000002
CENTRO MEDICO PRIVADO PARQUE SALUD S.A.,-31.4259203,-64.18258759999998
CENTRO MEDICO GIRAUDO,-31.425755,-64.18662799999998
CLINICA PRIVADA DEL SOL S.A,-31.425715,-64.1835623
LABORATORIO DE ANALISIS CLINICOS Y BACTERIOLOGICOS PEREZ,-31.4255893,-64.2219051
CLINICA NEUROPATICA PRIVADA MEELAR S.R.L,-31.425293,-64.14580799999999
CENTRO QUIROPRACTICO CORDOBA,-31.425056,-64.18034999999998
CENTRO PRIVADO DE RADIOTERAPIA Y ONCOLOGIA C.E.P.R.O,-31.4250354,-62.08626119999997
SANATORIO PRIVADO GATTI SRL,-31.4249035,-64.18477059999998
CENTRO PRIVADO DE CIRUGIA OCULAR,-31.4248829,-62.0884552
CONSULTORIO DE PSICOLOGIA,-31.424872,-64.190181
SANATORIO ALLENDE,-31.424834,-64.18663100000003
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO AVANTI,-31.4247584,-64.23035319999997
LABORATORIO DE ANALISIS CLINICOS AFLALO GENTIL,-31.4247525,-64.12338799999999
CENTRO MEDICO ACONCAGUA AMBULATORIO,-31.424657,-64.18017399999997
CENTRO MEDICO QUIRURGICO FECUNDART,-31.4246464,-64.18011330000002
LABORATORIO DE ANALISIS CLINICOS VELA,-31.42462859999999,-64.13185949999999
SANATORIO PRIVADO DE LA CAÑADA,-31.4246273,-64.19752929999999
CENTRO EDUCATIVO TERAPEUTICO HARUEN,-31.424601,-64.14732100000003
SERVICIO PRIVADO DE NEFROLOGIA Y HEMODIALISIS CERYT,-31.4245885,-64.1869666
CENTRO MEDICO PRIVADO SAN VICENTE DIABETES,-31.424582,-64.1460907
CENTRO MEDICO PRIVADO MET,-31.424579,-64.187655
CENTRO MEDICO GENOMEDICA,-31.424503,-64.18010400000003
CENTRO OFTALMOLOGICO PRIVADO(dupl),-31.42447,-64.186081
ORIGEN SALUD REPRODUCTIVA,-31.4244547,-64.19048950000001
CENTRO OFTAL S.R.L,-31.4244512,-64.19721679999998
CENTRO MEDICO PRIVADO GELZGROUP,-31.424322,-64.179215
CENTRO DE REHABILITACION AMBULATORIA CON VACUNATORIO ALPI,-31.4241422,-64.18379119999997
RESIDENCIA GERIATRICA PRIVADA LATINA,-31.424068,-64.231198
CENTRO MEDICO LUQUEZ,-31.424062,-64.150667
CENTRO MEDICO QUIRURGICO DEL ACONCAGUA SANATORIO PRIVADO,-31.424041,-64.18298800000002
CENTRO DE REHABILITACION CONSULTORIOS INTEGRA,-31.4240377,-64.19490889999997
LABORATORIO LIDMO,-31.4240206,-64.18756180000003
LABORATORIO DE FUNDACION AVANCE PARA LA REGENERACION DE TEJIDOS,-31.4240206,-64.18756180000003
LABORATORIO ANALISIS CLINICOS DRA. M. GASSER,-31.423975737976708,-60.93017578125
INSTITUTO NEUROLOGICO PRIVADO DE CORDOBA,-31.423898,-64.18485099999998
RESIDENCIA GERIATRICA PRIVADA ESTRELLA KALI,-31.423873,-64.155302
ACONCAGUA SANATORIO PRIVADO,-31.4238362,-64.18072269999999
RESIDENCIA GERIATRICA PRIVADA AMANECIENDO S.R.L.,-31.423815,-63.05455499999999
SANATORIO PRIVADO PARQUE S.A,-31.423783,-64.14409
CENTRO PRIVADO DE ENDOCRINOLOGIA INFANTO JUVENIL,-31.4237551,-64.17844009999999
"CENTRO DE REHABILITACION FISIOKINESICA, AGUA Y MEDICINA FISICA",-31.423686,-64.179753
VACUNATORIO CLINICA DE LA CONCEPCION,-31.4236667,-64.18560379999997
CENTRO MEDICO PRIVADO 25 DE JUNIO,-31.423551,-64.18569600000001
COPLEY LAB LABORATORIO DE ANALISIS CLINICOS,-31.4235133,-64.150464
RE EMERGENCIA,-31.4234335,-64.1600608
LABORATORIO VOTTERO,-31.4233575,-64.1615332
INTEGRAR,-31.4233417,-62.08771419999999
CLINICA DE OJOS MALDONADO BAS PRIVADO S.R.L.,-31.4233,-64.19539700000001
DENTAL RED,-31.4230758,-64.19335409999997
CENTRO DE NEUROREHABILITACION Y NEUROPSICOLOGIA CNR CORDOBA S.R.L,-31.423034,-64.18847399999999
CENTRO DE CIRUGIA ESPECIALIZADA,-31.423014,-64.17757899999998
RESIDENCIA GERIATRICA PRIVADA SAN VICENTE,-31.4228769,-64.1409152
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO FYL,-31.4227445,-64.18081690000002
RESIDENCIA GERIATRICA PRIVADA SANTA RITA,-31.422661,-64.15625699999998
RESIDENCIA GERIATRICA PRIVADA CASABELLA,-31.4226565,-64.235907
CENTRO MEDICO ASOCIART ART S.A.,-31.4225423,-64.18210770000002
CENTRO INTERDISCIPLINARIO DE SALUD PRIVADO MARINAR,-31.4225296,-64.15772879999997
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO MAURI TOURS,-31.422417,-64.23079000000001
RESIDENCIA GERIATRICA PRIVADA SOLARES DEL PARAISO,-31.4224037,-64.14148449999999
LABORATORIO DE ANALISIS CLINICOS BIASA SRL,-31.4223904,-63.049208899999996
CENTRO DE ATENCION EN SALUD MENTAL INTEGRITAS,-31.4223459,-64.1945293
VITTAL EMERGENCIAS MEDICAS,-31.4223396,-64.20465480000001
LABORATORIO DE ANALISIS CLINICOS BARRERA,-31.4223075,-64.1430223
CENTRO DE SALUD DE LA ASOCIACION SINDICAL DE TRABAJADORES DE FARMACIA,-31.422211,-64.18363699999998
CENTRO DE NEUROREHABILITACION BUSCANDO CAMINOS,-31.422163,-64.194252
CENTRO MERCANTIL DE CONSULTORIOS MEDICOS,-31.422148,-64.50025399999998
CENTRO DIABETOLOGICO CORDOBA DR. WAITMAN,-31.422027,-64.18960900000002
CENTRO MEDICO PRIVADO CEDEM SALUD S.A,-31.422016,-64.18960700000002
INSTITUTO DE NEUROLOGIA INFANTO JUVENIL CETES S.A.,-31.422011,-64.18961300000001
GERIATRICA PRIVADA ERNESTINA S.A.,-31.42193,-64.15215799999999
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO CHG,-31.42192649999999,-64.23985290000002
CENTRO DENTAL PRIVADO URIBE ECHEVERRIA S.A.,-31.421898,-64.18701699999997
GERIATRICO MODELO  (PRIVADO) CASA DEL SOL,-31.421895275821804,-62.062950655927125
CENTRO MEDICO O.S.I.T.A.C,-31.421801,-64.17899399999999
"SERVICIO DE URGENCIA,EMERGENCIA,CONSULTA MEDICA,TRASLADO Y NEONATOLOGIA ECCO S.A",-31.4217817,-64.18291540000001
CENTRO DE ESTUDIOS MAMARIOS,-31.4217771,-64.19242209999999
C.P.A. CONSULTORIO DE ESTUDIOS MAMARIOS   DIAGNOSTICO CEM SAS,-31.4217771,-64.19242209999999
INSTITUTO OULTON,-31.4216178,-64.1896021
LABORATORIO DE ANALISIS CLINICOS LACE,-31.4214937,-64.18957560000001
RESIDENCIA GERIATRICA PRIVADA SOLARES S.R.L,-31.4212595,-64.14150840000002
SERCLIN CLINICA DE ESPECIALIDADES MEDICAS,-31.4211956,-62.08089940000002
CENTRO MEDICO QUIRURGICO SERVICIOS DE ALTA COMPLEJIDAD OFTALMOLOGICA PRIVADA,-31.4211944,-64.19019689999999
CENTRO DE DIAGNOSTICO POR IMAGENES ARROYITO PRIVADO,-31.421114,-63.056858000000034
CENTRO PRIVADO DE MICROTRANSPLANTE CAPILAR HAIR RECOVERY,-31.420902,-64.18845899999997
NS LABORATORIO DE ANALISIS,-31.4208226,-64.2320905
CENTRO DE ESPECIALIDADES MEDICAS CONDE,-31.42081,-64.50097800000003
CENTRO DE APOYO A LA INTEGRACION ESCOLAR CIEP,-31.420696,-64.203825
CENTRO MEDICO PRIVADO BLOSSOM DMO ARGENTINA,-31.4205761,-64.18861420000002
CENTRO MEDICO GAONA Y VERDI,-31.420521,-64.23218199999997
RESIDENCIA GERIATRICA PRIVADA SAN JORGE DE ARAGON S.R.L.,-31.4204829,-64.14245360000001
RESIDENCIA GERIATRICA PRIVADA TERCERA EDAD,-31.420424,-64.22758799999997
LABORATORIO DE ANALISIS DR. JUAN CARLOS SIMES,-31.4203421,-64.5013057
CENTRO MEDICO PRIVADO,-31.420235,-64.49311599999999
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO NICO,-31.4201914,-64.21856589999999
LABORATORIO DE ANALISIS CLINICOS ORLANDO,-31.4201023,-64.1683264
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO SOPHI,-31.4200657,-64.50435570000002
CENTRO PRIVADO DE OJOS,-31.4198183,-64.49636800000002
CENTRO MEDICO MAESTRO VIDAL,-31.419793,-64.22742800000003
CENTRO MEDICO MUTUAL A.M.E.F.M.A.S.,-31.419714,-64.180206
ALUBA - ASOCIACION DE LUCHA CONTRA LA BULIMIA Y ANOREXIA,-31.419655,-64.17962399999999
CENTRO MEDICO OSPEDYC SEC. CORDOBA,-31.419514,-64.17803000000004
CENTRO PRIVADO DE ATENCION INTEGRAL AL DISCAPACITADO CUMELEN,-31.419497,-63.04784000000001
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO NA.SE S.R.L,-31.419494,-64.18852700000002
HOSPITAL PRIVADO UNIVERSITARIO DE CORDOBA - CENTRO PERIFERICO AMBULATORIO PATIO OLMOS,-31.419402,-64.18694299999999
CENTRO PEQUEÑA OBRA DE LA DIVINA PROVIDENCIA (PEQUEÑO COTOLENGO DON ORIONE),-31.4192703,-62.09637240000001
JEWELS MEDICAL SPA,-31.419251,-64.50386100000003
CENTRO INTEGRAL DE SALUD PAN-AKOS,-31.419212,-64.180878
SANATORIO SAN ROQUE PRIVADO S.A,-31.4191,-64.503715
CENTRO DE INTEGRACION Y ASISTENCIA JOVANA S.R.L.,-31.419083,-64.20433400000002
CENTRO PRIVADO DE ESTIMULACION RENACER,-31.419065,-63.05721900000003
CENTRO DE ATENCION PERSONALIZADA,-31.419057,-64.185314
CLINICA PRIVADA GENERAL DEHEZA,-31.4189379,-64.1821508
SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO G.G.T.P,-31.4184992,-64.18420329999998
ONNIS INSTITUTO OFTALMOLOGICO PRIVADO I,-31.4183016,-64.19512609999998
FAMILY EMERGENCIAS MEDICAS S.R.L,-31.418137,-64.19236899999999
RESIDENCIA PSICO GERIATRICA PRIVADA CRISTO NAZARENO,-31.418125,-64.14219600000001
SERVICIO DE INTERNACION DOMICILIARIA GLOBAL CARE,-31.4180598,-64.18096500000001
CENTRO MEDICO PRIVADO SAN JOSE,-31.417952,-64.49064799999996
INTERNACION DOMICILIARIA DEL SUR PRIVADA S.A,-31.4178619,-64.1818058
LABORATORIO DE ANALISIS CLINICOS PALAVER,-31.4178478,-64.18343
RESIDENCIA GERIATRICA PRIVADA OHANA,-31.4177943,-64.5035686
ASOCIACION CIVIL ODONTOLOGICA CORDOBA,-31.417792,-64.18227999999999
SERVICIO DE EMERGENCIAS MEDICAS SEREM PRIVADO ARROYITO S.R.L,-31.417684,-63.05138499999998
CENTRO DE KINESIOLOGIA Y FISIOTERAPIA MARZI Y COMPAÑIA SRL II,-31.4176386,-64.18238439999999
LASERPIEL - CENTRO DE DERMATOLOGIA Y ESTETICA MEDICA,-31.417569,-64.171179
CLINICA PRIVADA SANAGEC,-31.41754659999999,-64.1763646
CENTRO DE IMAGENES DEL SUQUIA S.A,-31.41754659999999,-64.1763646
CENTRO PRIVADO AIPAA,-31.417502,-64.19563299999999
RESIDENCIA GERIATRICA PRIVADA HOGAR PLAZA,-31.417405,-64.18312100000003
RESIDENCIA GERIATRICA PRIVADA LOS ARRAYANES,-31.417242,-64.49193100000002
CENTRO PRIVADO DE REEDUCACION Y REHABILITACION NEUROLOGICA RAYITO DE SOL,-31.416968,-64.16430400000002
CENTRO DE DIA DE LA FUNDACION APADIM,-31.416955,-64.17665399999998
CENTRO DE REHABILITACION REHABILITANDO,-31.416903,-64.20123699999999
CENTRO MEDICO DE OSPECON - OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,-31.416851,-64.179889
SERVICIO DE TRASLADO SOCIAL DE LA COOP. DE SERVICIOS PUBLICOS LA FRANCIA,-31.416838,-62.63018599999998
SERVICIO PRIVADO DE EMERGENCIA AMI S.R.L ( ASISTENCIA MEDICA INTEGRAL),-31.416669,-64.50122799999997
LABORATORIO DE BIOQUIMICA HORMONAL,-31.4166593,-64.1889985
EMERGENCIA MEDICA INTEGRAL S.A. - EMI -,-31.4165785,-64.17798640000001
CENTRO DE SALUD DEL SINDICATO DE EMPLEADOS PUBLICOS DE LA PROVINCIA DE CORDOBA,-31.4164845,-64.19453090000002
CENTRO DE INTEGRACIONES EDUCATIVAS PRIVADO CIEP II,-31.4164164,-64.17852879999998
CENTRO MEDICO OSUTHGRA PRIVADO,-31.4163,-64.17673500000001
CENTRO MEDICO DE NUTRICION E INESTETICISMO CORPORAL,-31.416245,-64.205036
INBIOCOR LABORATORIOS,-31.4162407,-64.16728319999999
CLINICA DE LA FAMILIA I,-31.4162092,-64.17080520000002
C.I.R CENTRO INTERDISCIPLINARIO DE REHABILITACION CON INTEGRACION ESCOLAR,-31.416157,-64.20424000000003
CENTRO PRIVADO EDUCATIVO TERAPEUTICO CON INTEGRACION ESCOLAR PILARES,-31.416146,-64.16080499999998
SALUD ACTIVA - SERVICIO DE ATENCION DOMICILIARIA,-31.415949,-64.49005899999997
SANATORIO PRIVADO PUNILLA,-31.4158481,-64.49031230000003
CENTRO DE ESPECIALIDADES MEDICAS PUNILLA,-31.4158481,-64.49031230000003
CENTRO PRIVADO CRONOS DE CIRUGIA PLASTICA S.R.L.,-31.415806,-64.193397
INSTITUTO PRIVADO DE OFTALMOLOGIA DR. MOSTAZA SANCHEZ Y ASOCIADOS S.R.L,-31.4157797,-64.19365900000003
CENTRO DE NEUROREHABILITACION ORIGO,-31.4156642,-64.1706691
